Data;Cod articol;Denumire articol;Locatie sursa;Locatie destinatie;Palet sursa;Palet destinatie;Numar comanda;Depozit;Partener;Tip operatiune;Cantitate;Persoana;Cod-motiv;Document intrare;Document comanda;Lot;UM;Proprietar;Detalii
20/04/2026 15:06:19;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030890_DC;Depozit Principal;;Ajustare negativa;-96.9;MIHAI MIHALACHE;PRODUCTION-IN;0030890_DC;0030890_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030890_DC
20/04/2026 14:51:33;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030892_DC;Depozit Principal;;Ajustare negativa;-1083;Adrian Oprea;PRODUCTION-IN;0030892_DC;0030892_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030892_DC
20/04/2026 15:07:48;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030898_DC;Depozit Principal;;Ajustare negativa;-1377.5;MIHAI MIHALACHE;PRODUCTION-IN;0030898_DC;0030898_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030898_DC
20/04/2026 14:56:40;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030900_DC;Depozit Principal;;Ajustare negativa;-285.6;MIHAI MIHALACHE;PRODUCTION-IN;0030900_DC;0030900_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030900_DC
20/04/2026 15:13:31;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030902_DC;Depozit Principal;;Ajustare negativa;-408;MIHAI MIHALACHE;PRODUCTION-IN;0030902_DC;0030902_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030902_DC
20/04/2026 15:38:29;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030904_DC;Depozit Principal;;Ajustare negativa;-105;MIHAI MIHALACHE;PRODUCTION-IN;0030904_DC;0030904_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030904_DC
20/04/2026 15:47:31;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030908_DC;Depozit Principal;;Ajustare negativa;-408;MIHAI MIHALACHE;PRODUCTION-IN;0030908_DC;0030908_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030908_DC
20/04/2026 16:41:32;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030910_DC;Depozit Principal;;Ajustare negativa;-173.25;MIHAI MIHALACHE;PRODUCTION-IN;0030910_DC;0030910_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030910_DC
20/04/2026 16:38:51;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030912_DC;Depozit Principal;;Ajustare negativa;-532;MIHAI MIHALACHE;PRODUCTION-IN;0030912_DC;0030912_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030912_DC
20/04/2026 17:05:30;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030914_DC;Depozit Principal;;Ajustare negativa;-204;MIHAI MIHALACHE;PRODUCTION-IN;0030914_DC;0030914_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030914_DC
20/04/2026 17:21:50;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030917_DC;Depozit Principal;;Ajustare negativa;-63;MIHAI MIHALACHE;PRODUCTION-IN;0030917_DC;0030917_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030917_DC
20/04/2026 17:25:12;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030919_DC;Depozit Principal;;Ajustare negativa;-408;MIHAI MIHALACHE;PRODUCTION-IN;0030919_DC;0030919_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030919_DC
20/04/2026 17:49:14;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030921_AE;Depozit Principal;;Ajustare negativa;-950;MIHAI MIHALACHE;PRODUCTION-IN;0030921_AE;0030921_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0030921_AE
20/04/2026 18:08:38;20020;"FILM IMPRIMAT ""FRESH FISH TODAY"" PASTRAV CURCUBEU LIDL";DEPAMB;DEPAMB;;;0030923_AE;Depozit Principal;;Ajustare negativa;-382.5;MIHAI MIHALACHE;PRODUCTION-IN;0030923_AE;0030923_AE;12.02.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0030923_AE
20/04/2026 18:08:38;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030923_AE;Depozit Principal;;Ajustare negativa;-47.25;MIHAI MIHALACHE;PRODUCTION-IN;0030923_AE;0030923_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0030923_AE
20/04/2026 19:21:50;20020;"FILM IMPRIMAT ""FRESH FISH TODAY"" PASTRAV CURCUBEU LIDL";DEPAMB;DEPAMB;;;0030926_AE;Depozit Principal;;Ajustare negativa;-595;MIHAI MIHALACHE;PRODUCTION-IN;0030926_AE;0030926_AE;12.02.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0030926_AE
20/04/2026 19:21:51;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030926_AE;Depozit Principal;;Ajustare negativa;-73.5;MIHAI MIHALACHE;PRODUCTION-IN;0030926_AE;0030926_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0030926_AE
20/04/2026 19:35:23;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030928_DC;Depozit Principal;;Ajustare negativa;-94.5;MIHAI MIHALACHE;PRODUCTION-IN;0030928_DC;0030928_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030928_DC
20/04/2026 19:54:08;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030930_AE;Depozit Principal;;Ajustare negativa;-629;MIHAI MIHALACHE;PRODUCTION-IN;0030930_AE;0030930_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0030930_AE
20/04/2026 20:40:38;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030934_DC;Depozit Principal;;Ajustare negativa;-126;MIHAI MIHALACHE;PRODUCTION-IN;0030934_DC;0030934_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030934_DC
20/04/2026 20:16:46;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030936_DC;Depozit Principal;;Ajustare negativa;-20.4;MIHAI MIHALACHE;PRODUCTION-IN;0030936_DC;0030936_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030936_DC
20/04/2026 20:32:10;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030938_DC;Depozit Principal;;Ajustare negativa;-20.4;MIHAI MIHALACHE;PRODUCTION-IN;0030938_DC;0030938_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030938_DC
20/04/2026 21:11:06;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030940_EV;Depozit Principal;;Ajustare negativa;-17.34;MIHAI MIHALACHE;PRODUCTION-IN;0030940_EV;0030940_EV;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: EVICERARE 0030940_EV
20/04/2026 21:19:12;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030943_DC;Depozit Principal;;Ajustare negativa;-88.2;MIHAI MIHALACHE;PRODUCTION-IN;0030943_DC;0030943_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030943_DC
20/04/2026 21:26:25;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030945_DC;Depozit Principal;;Ajustare negativa;-134.4;MIHAI MIHALACHE;PRODUCTION-IN;0030945_DC;0030945_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030945_DC
20/04/2026 21:36:49;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030947_DC;Depozit Principal;;Ajustare negativa;-84;MIHAI MIHALACHE;PRODUCTION-IN;0030947_DC;0030947_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030947_DC
20/04/2026 21:47:41;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030949_DC;Depozit Principal;;Ajustare negativa;-56.7;MIHAI MIHALACHE;PRODUCTION-IN;0030949_DC;0030949_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030949_DC
20/04/2026 21:52:22;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030951_DC;Depozit Principal;;Ajustare negativa;-51;MIHAI MIHALACHE;PRODUCTION-IN;0030951_DC;0030951_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030951_DC
21/04/2026 07:28:37;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030955_DC;Depozit Principal;;Ajustare negativa;-380;Adrian Oprea;PRODUCTION-IN;0030955_DC;0030955_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030955_DC
21/04/2026 07:30:56;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030957_DC;Depozit Principal;;Ajustare negativa;-40.8;Adrian Oprea;PRODUCTION-IN;0030957_DC;0030957_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030957_DC
21/04/2026 10:05:51;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030963_DC;Depozit Principal;;Ajustare negativa;-158.55;Adrian Oprea;PRODUCTION-IN;0030963_DC;0030963_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030963_DC
21/04/2026 09:45:39;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030965_AE;Depozit Principal;;Ajustare negativa;-888;Adrian Oprea;PRODUCTION-IN;0030965_AE;0030965_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0030965_AE
21/04/2026 09:55:43;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030971_AE;Depozit Principal;;Ajustare negativa;-21;Adrian Oprea;PRODUCTION-IN;0030971_AE;0030971_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0030971_AE
21/04/2026 14:13:36;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030973_DC;Depozit Principal;;Ajustare negativa;-140.7;Adrian Oprea;PRODUCTION-IN;0030973_DC;0030973_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030973_DC
21/04/2026 13:55:22;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030977_DC;Depozit Principal;;Ajustare negativa;-547.2;Adrian Oprea;PRODUCTION-IN;0030977_DC;0030977_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030977_DC
21/04/2026 14:17:29;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030979_AE;Depozit Principal;;Ajustare negativa;-183.75;Adrian Oprea;PRODUCTION-IN;0030979_AE;0030979_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0030979_AE
21/04/2026 12:34:28;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030982_DC;Depozit Principal;;Ajustare negativa;-135;Adrian Oprea;PRODUCTION-IN;0030982_DC;0030982_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030982_DC
21/04/2026 12:42:58;20020;"FILM IMPRIMAT ""FRESH FISH TODAY"" PASTRAV CURCUBEU LIDL";DEPAMB;DEPAMB;;;0030984_AE;Depozit Principal;;Ajustare negativa;-170;Adrian Oprea;PRODUCTION-IN;0030984_AE;0030984_AE;12.02.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0030984_AE
21/04/2026 12:42:58;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030984_AE;Depozit Principal;;Ajustare negativa;-21;Adrian Oprea;PRODUCTION-IN;0030984_AE;0030984_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0030984_AE
21/04/2026 12:46:29;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030986_DC;Depozit Principal;;Ajustare negativa;-275.5;Adrian Oprea;PRODUCTION-IN;0030986_DC;0030986_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0030986_DC
21/04/2026 13:01:25;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030988_FL;Depozit Principal;;Ajustare negativa;-142.5;Adrian Oprea;PRODUCTION-IN;0030988_FL;0030988_FL;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: FILETARE 0030988_FL
21/04/2026 13:06:22;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030990_FL;Depozit Principal;;Ajustare negativa;-28.5;Adrian Oprea;PRODUCTION-IN;0030990_FL;0030990_FL;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: FILETARE 0030990_FL
21/04/2026 13:11:37;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030992_EV;Depozit Principal;;Ajustare negativa;-57;Adrian Oprea;PRODUCTION-IN;0030992_EV;0030992_EV;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: EVICERARE 0030992_EV
21/04/2026 13:46:32;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030981_EV;Depozit Principal;;Ajustare negativa;-47.5;Adrian Oprea;PRODUCTION-IN;0030981_EV;0030981_EV;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: EVICERARE 0030981_EV
21/04/2026 13:25:19;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030995_EV;Depozit Principal;;Ajustare negativa;-28.5;Adrian Oprea;PRODUCTION-IN;0030995_EV;0030995_EV;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: EVICERARE 0030995_EV
21/04/2026 13:22:43;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030997_EV;Depozit Principal;;Ajustare negativa;-47.5;Adrian Oprea;PRODUCTION-IN;0030997_EV;0030997_EV;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: EVICERARE 0030997_EV
21/04/2026 13:26:57;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0030999_AE;Depozit Principal;;Ajustare negativa;-57;Adrian Oprea;PRODUCTION-IN;0030999_AE;0030999_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0030999_AE
21/04/2026 13:31:04;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031001_DC;Depozit Principal;;Ajustare negativa;-19;Adrian Oprea;PRODUCTION-IN;0031001_DC;0031001_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031001_DC
21/04/2026 13:36:40;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031003_DC;Depozit Principal;;Ajustare negativa;-12.8;Adrian Oprea;PRODUCTION-IN;0031003_DC;0031003_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031003_DC
21/04/2026 14:30:18;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031005_DC;Depozit Principal;;Ajustare negativa;-105.6;Adrian Oprea;PRODUCTION-IN;0031005_DC;0031005_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031005_DC
21/04/2026 14:39:35;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031007_DC;Depozit Principal;;Ajustare negativa;-829.6;Adrian Oprea;PRODUCTION-IN;0031007_DC;0031007_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031007_DC
21/04/2026 17:52:10;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031009_AE;Depozit Principal;;Ajustare negativa;-512.4;MIHAI MIHALACHE;PRODUCTION-IN;0031009_AE;0031009_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031009_AE
21/04/2026 15:16:20;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031011_AE;Depozit Principal;;Ajustare negativa;-148;MIHAI MIHALACHE;PRODUCTION-IN;0031011_AE;0031011_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031011_AE
21/04/2026 15:27:07;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031013_DC;Depozit Principal;;Ajustare negativa;-8.2;MIHAI MIHALACHE;PRODUCTION-IN;0031013_DC;0031013_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031013_DC
21/04/2026 15:28:51;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031015_DC;Depozit Principal;;Ajustare negativa;-6.15;MIHAI MIHALACHE;PRODUCTION-IN;0031015_DC;0031015_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031015_DC
21/04/2026 16:41:20;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031017_DC;Depozit Principal;;Ajustare negativa;-1615;MIHAI MIHALACHE;PRODUCTION-IN;0031017_DC;0031017_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031017_DC
21/04/2026 15:51:16;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031019_DC;Depozit Principal;;Ajustare negativa;-14;MIHAI MIHALACHE;PRODUCTION-IN;0031019_DC;0031019_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031019_DC
21/04/2026 17:56:20;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031021_DC;Depozit Principal;;Ajustare negativa;-1224;MIHAI MIHALACHE;PRODUCTION-IN;0031021_DC;0031021_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031021_DC
21/04/2026 18:10:22;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031023_EV;Depozit Principal;;Ajustare negativa;-44.1;MIHAI MIHALACHE;PRODUCTION-IN;0031023_EV;0031023_EV;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: EVICERARE 0031023_EV
21/04/2026 18:15:39;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031025_EV;Depozit Principal;;Ajustare negativa;-15.75;MIHAI MIHALACHE;PRODUCTION-IN;0031025_EV;0031025_EV;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: EVICERARE 0031025_EV
21/04/2026 19:00:45;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031027_EV;Depozit Principal;;Ajustare negativa;-21;MIHAI MIHALACHE;PRODUCTION-IN;0031027_EV;0031027_EV;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: EVICERARE 0031027_EV
21/04/2026 19:10:47;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031029_DC;Depozit Principal;;Ajustare negativa;-31.5;MIHAI MIHALACHE;PRODUCTION-IN;0031029_DC;0031029_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031029_DC
21/04/2026 19:20:18;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031031_EV;Depozit Principal;;Ajustare negativa;-5.25;MIHAI MIHALACHE;PRODUCTION-IN;0031031_EV;0031031_EV;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: EVICERARE 0031031_EV
21/04/2026 19:33:52;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031033_EV;Depozit Principal;;Ajustare negativa;-6.3;MIHAI MIHALACHE;PRODUCTION-IN;0031033_EV;0031033_EV;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: EVICERARE 0031033_EV
21/04/2026 19:41:42;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031036_DC;Depozit Principal;;Ajustare negativa;-63;MIHAI MIHALACHE;PRODUCTION-IN;0031036_DC;0031036_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031036_DC
21/04/2026 20:12:09;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031038_AE;Depozit Principal;;Ajustare negativa;-703;MIHAI MIHALACHE;PRODUCTION-IN;0031038_AE;0031038_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031038_AE
21/04/2026 20:36:36;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031040_DC;Depozit Principal;;Ajustare negativa;-144.9;MIHAI MIHALACHE;PRODUCTION-IN;0031040_DC;0031040_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031040_DC
21/04/2026 20:45:35;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031042_AE;Depozit Principal;;Ajustare negativa;-592;MIHAI MIHALACHE;PRODUCTION-IN;0031042_AE;0031042_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031042_AE
21/04/2026 20:54:12;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031044_AE;Depozit Principal;;Ajustare negativa;-310.8;MIHAI MIHALACHE;PRODUCTION-IN;0031044_AE;0031044_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031044_AE
21/04/2026 21:30:12;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031046_DC;Depozit Principal;;Ajustare negativa;-3;MIHAI MIHALACHE;PRODUCTION-IN;0031046_DC;0031046_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031046_DC
21/04/2026 21:37:01;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031048_AE;Depozit Principal;;Ajustare negativa;-45.9;MIHAI MIHALACHE;PRODUCTION-IN;0031048_AE;0031048_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031048_AE
21/04/2026 21:44:08;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031050_AE;Depozit Principal;;Ajustare negativa;-30.6;MIHAI MIHALACHE;PRODUCTION-IN;0031050_AE;0031050_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031050_AE
21/04/2026 21:48:20;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031052_DC;Depozit Principal;;Ajustare negativa;-47.5;MIHAI MIHALACHE;PRODUCTION-IN;0031052_DC;0031052_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031052_DC
21/04/2026 21:54:13;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031054_EV;Depozit Principal;;Ajustare negativa;-66.5;MIHAI MIHALACHE;PRODUCTION-IN;0031054_EV;0031054_EV;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: EVICERARE 0031054_EV
22/04/2026 07:02:18;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031058_AE;Depozit Principal;;Ajustare negativa;-717.8;Adrian Oprea;PRODUCTION-IN;0031058_AE;0031058_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031058_AE
22/04/2026 08:09:07;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031060_AE;Depozit Principal;;Ajustare negativa;-2489;Adrian Oprea;PRODUCTION-IN;0031060_AE;0031060_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031060_AE
22/04/2026 10:53:39;20020;"FILM IMPRIMAT ""FRESH FISH TODAY"" PASTRAV CURCUBEU LIDL";DEPAMB;DEPAMB;;;0031062_AE;Depozit Principal;;Ajustare negativa;-3255.5;Adrian Oprea;PRODUCTION-IN;0031062_AE;0031062_AE;12.02.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031062_AE
22/04/2026 10:53:40;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031062_AE;Depozit Principal;;Ajustare negativa;-402.15;Adrian Oprea;PRODUCTION-IN;0031062_AE;0031062_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031062_AE
22/04/2026 14:24:02;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031064_DC;Depozit Principal;;Ajustare negativa;-535.5;Adrian Oprea;PRODUCTION-IN;0031064_DC;0031064_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031064_DC
